tiempo;valor;maker;bp;dx;sq;ma
50.28;2.24609375;0;0.271019495;-8.063259116;65.01614757;41.12559759
97.32;2.24609375;0;0.268259389;-3.325284098;11.05751433;37.84929396
122.86;2.24609375;1;0.299959626;-3.907143785;15.26577256;48.81232964
152.465;2.24609375;0;0.269261617;-4.982424283;24.82455173;39.73508078
59.005;2.241210938;0;0.246048564;-3.648740002;13.3133036;30.98797917
83.125;2.241210938;0;0.282955615;-2.421790099;5.865067283;42.48777973
84.175;2.236328125;0;0.26900054;-5.657714568;32.00973413;38.2858087
150.555;2.236328125;0;0.26602405;-3.771795405;14.22644058;38.14304623
21.135;2.231445313;0;0.262931319;-3.541270636;12.54059772;35.86682604
28.94;2.231445313;0;0.283130815;-3.773782823;14.24143679;41.83897145
30.07;2.231445313;0;0.22215349;-12.91400791;166.7716002;45.8613077
32.27;2.231445313;0;0.25721057;-5.987486846;35.84999873;36.52249198
55.02;2.231445313;0;0.37596723;-1.956539751;3.828047799;56.3708136
99.56;2.231445313;0;0.283210694;-2.155817941;4.647550995;42.71140024
135.14;2.231445313;0;0.278239258;-3.230261648;10.43459032;35.29711339
48.36;2.2265625;0;0.262512375;-5.728149694;32.81169891;35.64021918
58.03;2.2265625;1;0.251363498;-5.185224651;26.88655468;33.72939734
116.29;2.2265625;0;0.27582458;-4.787095363;22.91628201;39.39880748
157.33;2.2265625;0;0.266928916;-5.794977148;33.58176014;38.9648073
22.215;2.221679688;0;0.275664976;-3.74927964;14.05709782;38.39827983
75.485;2.221679688;0;-0.138805163;5.724210351;32.76658414;31.24052307
107.8;2.221679688;0;0.265769588;-3.763675121;14.16525042;36.82522299
161.255;2.221679688;0;0.27578836;-4.889678245;23.90895334;40.04648678
15.08;2.216796875;0;0.239803907;-3.246796304;10.54168624;29.9257091
20.08;2.216796875;0;0.235866083;-3.345333112;11.19125363;29.93964821
88.09;2.216796875;0;0.28964515;-1.055491214;1.114061702;45.81672673
112.735;2.216796875;0;0.277266402;-2.844618882;8.091856584;39.42520288
131.12;2.216796875;0;0.281499097;-3.841922762;14.76037051;41.2750649
38.56;2.211914063;0;0.267940795;-5.734420808;32.88358201;39.70516586
39.575;2.211914063;0;0.270686681;-5.930174862;35.1669739;40.47777039
68.64;2.211914063;0;0.277433861;-9.866576946;97.34934063;49.96044056
76.645;2.211914063;0;0.189176775;-7.728431496;59.72865339;49.2108016
91.92;2.211914063;0;0.277937576;-7.369193755;54.3050166;44.99525205
99.565;2.211914063;1;0.272431604;-8.31512016;69.14122328;44.82207578
101.71;2.211914063;0;0.277539237;-4.242340986;17.99745704;39.61393094
102.77;2.211914063;0;0.270557373;-5.632359004;31.72346795;39.43378279
111.805;2.211914063;0;0.268897631;-6.125786643;37.525262;38.56162515
137.145;2.211914063;0;0.259623936;-4.541417551;20.62447337;36.57741196
147.66;2.211914063;0;0.25654445;-4.818726761;23.22012759;34.22251597
129.07;2.20703125;1;0.263005245;-9.021449689;81.3865545;42.33568333
138.11;2.20703125;0;0.266831479;-5.91022236;34.93072835;38.53460632
144.75;2.20703125;0;0.272652716;-2.621605079;6.87281319;38.6416482
149.605;2.20703125;0;0.283296918;-3.555273228;12.63996773;42.32514557
19.02;2.202148438;0;0.288347649;-3.826018863;14.63842034;42.84412153
36.475;2.202148438;0;0.277977221;-3.337291226;11.13751273;39.77581841
41.495;2.202148438;0;0.259417398;-5.484389398;30.07852707;37.24118999
140.95;2.202148438;0;0.270708693;-4.647891508;21.60289547;39.26618567
5.955;2.197265625;0;0.278377843;-0.012817802;0.000164296;43.36939715
27.075;2.197265625;0;0.255263376;-3.449849668;11.90146273;40.76127598
53.1;2.197265625;0;0.268660211;-3.385842436;11.463929;36.68416633
71.325;2.197265625;0;0.257616289;-1.80945777;3.274137423;33.8954756
92.945;2.197265625;0;0.258803291;-6.759371219;45.68909928;37.57505961
118.18;2.197265625;1;0.274241404;-7.386497578;54.56034648;41.98740597
142.83;2.197265625;0;0.266782355;-5.318934174;28.29106075;40.63750075
46.385;2.192382813;0;0.259844491;-6.955004076;48.37208169;36.42404965
78.065;2.192382813;0;0.18533834;3.248587665;10.55332182;24.15008717
86.105;2.192382813;0;0.280761424;-9.113680073;83.05916447;48.01286838
110.805;2.192382813;0;0.268757878;-4.826215109;23.29235228;36.67122083
126.295;2.192382813;0;0.282607583;-4.341954099;18.8525654;42.29535164
153.42;2.192382813;0;0.255962489;-3.774465145;14.24658713;33.89363233
11.03;2.1875;0;0.268835066;-3.461800935;11.98406571;38.22133187
100.65;2.1875;0;0.276543269;-5.546100717;30.75923316;39.38337523
105.79;2.1875;0;0.27594735;-2.399977807;5.759893472;40.21646057
123.77;2.1875;0;0.277551721;-2.337231101;5.462649218;40.48406406
128.11;2.1875;0;0.247034074;-1.223502928;1.496959414;28.06969711
131.125;2.1875;0;0.262289484;-9.890724264;97.82642646;44.48297014
13.085;2.182617188;0;0.263867566;-6.794449078;46.16453827;38.42720147
36.48;2.182617188;0;0.261290765;-9.215900785;84.93282729;42.49923094
43.395;2.182617188;0;0.271428483;-2.771064746;7.678799828;36.81485411
106.8;2.182617188;0;0.256222711;-2.268411169;5.14568923;34.11095817
113.61;2.182617188;0;0.279795624;-2.093629266;4.383283504;39.14631373
127.155;2.182617188;0;0.278806712;-4.690276321;21.99869196;39.79918434
52.135;2.177734375;0;0.262020933;-2.560686047;6.557113029;35.98728456
90.055;2.177734375;0;0.249906322;-0.202650903;0.041067388;34.27640294
96.175;2.177734375;0;0.272216211;-2.019682385;4.079116936;38.04950985
121.05;2.177734375;0;0.264132315;-7.362216236;54.20222791;40.25653726
129.065;2.177734375;0;0.277724006;-2.943752114;8.665676508;39.78343353
40.535;2.172851563;0;0.251559518;-3.491714814;12.19207234;32.89112662
62.885;2.172851563;0;0.250054302;-1.410219247;1.988718324;33.80678609
64.81;2.172851563;0;0.274514352;-2.697993623;7.279169588;39.76862313
82.165;2.172851563;0;0.25659695;-11.83542978;140.0773981;49.17956265
86.1;2.172851563;0;0.295054446;-2.8586044;8.171619114;45.44872425
91.915;2.172851563;0;0.283637751;-1.140034855;1.299679472;43.51736562
104.795;2.172851563;1;0.263163365;-4.883510588;23.84867566;38.09836496
134.125;2.172851563;1;0.282788368;1.050409666;1.103360467;47.41670219
146.69;2.172851563;0;0.263930931;-2.126558751;4.52225212;36.79985972
26.175;2.16796875;0;0.25316639;-0.65531997;0.429444262;34.98244753
87.105;2.16796875;0;0.265153199;-6.131411039;37.59420132;39.59783946
92.94;2.16796875;1;0.263248191;-0.888979961;0.79028537;36.20882545
120.065;2.16796875;0;0.25196496;-4.094241189;16.76281092;41.07076928
120.07;2.16796875;0;0.231493754;-9.604870226;92.25353206;44.14588701
139.06;2.16796875;0;0.264138997;-2.680378314;7.184427907;35.08794161
77.135;2.163085938;0;0.296305149;-6.258115724;39.16401242;52.49986418
90.98;2.163085938;0;0.277112032;-9.02303619;81.41518209;47.79658466
109.805;2.163085938;0;0.271488199;-2.217963449;4.919361861;38.0240868
136.195;2.163085938;0;0.267116793;-5.022616616;25.22667767;38.50833102
141.88;2.163085938;0;0.258426067;-1.647428677;2.714021245;35.03768614
162.21;2.163085938;0;0.271362174;-1.278770928;1.635255086;37.82751253
50.275;2.158203125;0;0.280912476;-1.978596201;3.914842926;39.15061193
81.33;2.158203125;0;0.290733293;-1.243689526;1.546763636;45.9965248
113.615;2.158203125;1;0.269327478;-8.114059101;65.8379551;41.10896932
132.245;2.158203125;0;0.267546802;-2.233676585;4.989311086;35.2458336
139.99;2.158203125;0;0.289914509;0.710629132;0.504993764;46.18463955
151.5;2.158203125;0;0.271202603;-9.028894434;81.5209347;47.26488869
12.045;2.153320313;0;0.251289422;-2.312341945;5.34692527;33.23253942
43.4;2.153320313;0;0.257573159;-8.588161795;73.75652302;39.05587862
76.49;2.153320313;0;0.146806352;-7.352695163;54.06212617;27.16535034
94.04;2.153320313;0;0.257149874;-1.879930376;3.534138219;32.90076549
96.18;2.153320313;0;0.262117799;-7.895799887;62.34365585;39.95340381
98.445;2.153320313;1;0.269409918;-1.11648859;1.246546771;38.75635146
154.395;2.153320313;1;0.275571115;-5.17209241;26.75053989;40.02490637
24.255;2.1484375;0;0.264345701;-3.296223052;10.86508641;35.9541828
44.395;2.1484375;1;0.259675606;-5.459767822;29.80906467;35.52954002
56.99;2.1484375;0;0.24935822;-8.29391197;68.78897577;38.81475915
66.75;2.1484375;0;0.255831781;-8.48906955;72.06430182;39.13136514
103.815;2.1484375;0;0.243465212;-3.284839048;10.79016757;29.34733512
112.74;2.1484375;1;0.263043307;-8.761238157;76.75929405;41.78692819
125.48;2.1484375;0;0.251709336;-5.139073632;26.4100778;34.65020881
164.15;2.1484375;0;0.25660645;-5.61114172;31.48491141;33.93790544
13.08;2.143554688;0;0.268457897;-0.918066244;0.842845629;37.18806223
17.04;2.143554688;0;0.285323501;-0.151852795;0.023059271;42.51263966
46.38;2.143554688;0;0.265948891;-1.220880063;1.490548129;35.03446156
56.985;2.143554688;0;0.262834925;-2.695341034;7.264863291;36.6717353
82.155;2.143554688;0;0.286091662;0.256886842;0.065990849;43.73050226
98.45;2.143554688;1;0.263827475;-7.142164064;51.01050751;40.23603884
130.12;2.143554688;0;0.261634601;-4.161355194;17.31687705;27.33274523
143.79;2.143554688;0;0.252608717;-2.270119399;5.153442084;34.25264121
162.215;2.143554688;0;0.264968319;-7.013644161;49.19120442;39.21932222
5.04;2.138671875;0;0.263674949;0.843529545;0.711542094;13.74652494
23.24;2.138671875;0;0.269153509;-3.442915433;11.85366668;36.85393763
26.18;2.138671875;0;0.24988979;-6.172373413;38.09819355;35.87856977
28.945;2.138671875;1;0.264261901;-9.606277871;92.28057453;44.68823058
31.17;2.138671875;0;0.253872423;-1.129519895;1.275815194;33.25287588
74.25;2.138671875;0;0.24459962;-2.981024547;8.886507353;30.02093132
118.175;2.138671875;0;0.280616282;-1.274975572;1.62556271;40.32782648
134.135;2.138671875;1;0.260611734;-11.30565659;127.8178709;52.0967019
156.34;2.138671875;0;0.276871574;-0.265669057;0.070580048;41.47392937
0.685;2.133789063;0;0.297803345;0.985181486;0.97058256;50.4924832
1.555;2.133789063;0;0.283605448;-5.748443758;33.04460563;45.86865383
3.445;2.133789063;0;0.384514317;-15.63019614;244.3030313;140.3244153
33.385;2.133789063;0;0.247513151;-3.327206416;11.07030254;31.70977761
59;2.133789063;1;0.237544953;1.700722208;2.89245603;30.77027851
69.565;2.133789063;1;0.244117384;-1.756666074;3.085875694;30.37785592
105.795;2.133789063;0;0.263947461;-8.312774202;69.10221494;42.29552378
117.22;2.133789063;0;0.26422666;-3.417128952;11.67677027;36.05832717
121.045;2.133789063;0;0.271397103;-1.452957786;2.111086328;38.69439489
149.61;2.133789063;0;0.265520552;-9.514605728;90.52772217;45.14164811
16.07;2.12890625;0;0.257243537;-3.153067143;9.941832411;35.63455508
34.39;2.12890625;0;0.274878002;-3.669412495;13.46458806;38.83762858
52.14;2.12890625;0;0.249217502;-8.157787272;66.54949317;37.98491645
75.515;2.12890625;0;0.090181712;2.532459022;6.413348699;35.80027308
75.825;2.12890625;0;0.247087653;3.071437878;9.433730638;165.530411
77.13;2.12890625;0;0.293699101;0.521209563;0.271659408;52.85990376
108.835;2.12890625;0;0.266152031;-0.234852598;0.055155743;36.38495111
115.375;2.12890625;0;0.261918535;-11.67214584;136.2389885;48.3796158
121.965;2.12890625;0;0.269609793;-5.516588305;30.43274652;37.51661122
15.085;2.124023438;0;0.223569925;-8.915045952;79.47804433;32.57497725
56.015;2.124023438;0;0.248114016;-3.780721884;14.29385796;31.73699784
65.765;2.124023438;0;0.251233374;-1.225315979;1.501399249;33.42202278
77.29;2.124023438;0;0.113500164;-5.771060626;33.30514075;81.7287167
78.94;2.124023438;0;0.247182059;-2.614459431;6.835398118;29.37772685
80.555;2.124023438;0;0.235083543;-5.933852086;35.21060058;30.97135836
97.325;2.124023438;0;0.251632968;-9.08539094;82.54432854;40.43848909
146.695;2.124023438;0;0.253298138;-7.82608175;61.24755556;38.51226214
25.245;2.119140625;0;0.233866674;-5.1046301;26.05724846;29.35136236
27.07;2.119140625;0;0.24409051;2.234573358;4.993318093;41.47145461
34.385;2.119140625;0;0.264299424;2.115715581;4.476252419;38.69316927
49.325;2.119140625;0;0.251349842;-1.347454346;1.815633216;33.03779746
73.215;2.119140625;0;0.247926621;1.335170164;1.782679366;38.27604329
84.17;2.119140625;0;0.267553253;0.289457318;0.083785539;37.39118826
160.285;2.119140625;0;0.255290056;0.394826101;0.15588765;33.86601263
6.92;2.114257813;0;0.244468098;-1.636206662;2.677172241;32.24624941
27.98;2.114257813;0;0.250540686;-1.945304057;3.784207874;32.00256137
39.57;2.114257813;0;0.270664402;0.004455683;1.99E-05;39.66380324
55.025;2.114257813;0;0.366184531;-10.87922433;118.3575221;60.31606434
138.105;2.114257813;0;0.266597936;0.046708598;0.002181693;37.71050738
37.54;2.109375;0;0.249161291;-4.781108715;22.85900054;32.30769075
47.375;2.109375;0;0.242784562;-0.882017624;0.777955088;30.27744815
53.105;2.109375;0;0.251730999;-9.081986873;82.48248557;39.3135606
61.945;2.109375;0;0.262180194;-11.41529983;130.3090701;51.09061821
63.84;2.109375;0;0.274750634;-10.68913407;114.2575872;51.15301126
85.12;2.109375;0;0.26795776;0.281963715;0.079503537;29.18853694
87.1;2.109375;0;0.266732645;-0.315889243;0.099786014;38.61259331
3.32;2.104492188;0;0.292155742;-7.483939572;56.00935152;45.01182397
11.035;2.104492188;0;0.251526061;-9.125443569;83.27372033;40.9047833
25.24;2.104492188;0;0.233675831;0.038168564;0.001456839;28.75264161
35.42;2.104492188;0;0.255550837;-11.45510122;131.219344;47.8965041
76.2;2.104492188;0;0.449951116;-0.60382114;0.364599969;129.7751967
119.13;2.104492188;0;0.252279299;-4.36542205;19.05690967;32.61278478
158.33;2.104492188;0;0.255383188;-6.059298747;36.71510131;35.90258966
8.925;2.099609375;0;0.246170736;-4.925736331;24.26287841;32.93474723
19.025;2.099609375;0;0.269217555;-9.646609743;93.05707953;45.85708687
22.22;2.099609375;0;0.256918578;-9.499842612;90.24700965;41.30524404
51.225;2.099609375;0;0.247837303;-2.607579485;6.79947077;32.24252745
78.07;2.099609375;0;0.201581279;-0.884831533;0.782926841;23.97098403
144.755;2.099609375;1;0.25954469;-8.518494251;72.5647443;40.89246891
54.06;2.094726563;0;0.246380173;-2.204559839;4.860084084;32.24459641
63.83;2.094726563;0;0.28890573;1.846683552;3.41024014;47.12690036
100.645;2.094726563;0;0.273322335;0.644186823;0.414976663;38.58247141
121.96;2.094726563;0;0.267136485;0.494661595;0.244690094;36.6705526
137.14;2.094726563;0;0.253709197;1.182947905;1.399365746;36.28263446
140;2.094726563;0;-0.005257107;-25.15710988;632.8801775;21.09600592
17.05;2.08984375;0;0.252011928;-12.11713734;146.8250174;48.43958696
42.445;2.08984375;0;0.250114235;-3.683647226;13.56925688;33.71011689
62.89;2.08984375;0;0.243003206;-6.791892264;46.12980052;35.10625542
65.77;2.08984375;0;0.245106794;-6.619639014;43.81962067;34.58134691
152.46;2.08984375;0;0.264059988;1.0403258;1.08227777;39.18801278
158.325;2.08984375;0;0.257551907;-0.43374377;0.188133658;34.88608453
14.1;2.084960938;0;0.246889654;-2.456257826;6.033202506;30.9797374
18.05;2.084960938;0;0.2533563;-3.560315105;12.67584365;33.7022996
31.175;2.084960938;0;0.248224824;-6.602964853;43.59914485;34.58498655
35.41;2.084960938;0;0.282098831;0.499179435;0.249180108;42.76017061
60.975;2.084960938;0;0.254796308;-3.389831857;11.49096002;32.75272369
61.935;2.084960938;0;0.285124336;0.968045311;0.937111724;46.36263017
66.745;2.084960938;0;0.269106495;-2.654942731;7.048720906;37.12144864
70.425;2.084960938;0;0.257859484;-0.651055549;0.423873327;35.4144824
73.22;2.084960938;0;0.254602472;-4.434580844;19.66550726;38.69500298
75.925;2.084960938;0;0.126626133;-11.08158119;122.8014416;139.7473481
77.845;2.084960938;0;0.00677659;-2.904268766;8.434777066;8.303272159
124.645;2.084960938;1;0.22398016;-1.409460697;1.986579458;27.61464653
157.325;2.084960938;0;0.266108757;0.164031787;0.026906427;38.16588854
2.45;2.080078125;0;0.23409989;-0.123701863;0.015302151;29.44294535
3.435;2.080078125;0;0.421222431;0.51960696;0.269991393;146.3199972
4.175;2.080078125;0;0.241522348;5.305160679;28.14472983;39.27650021
71.33;2.080078125;0;0.248569;-7.26981855;52.85026175;35.53809202
85.125;2.080078125;0;0.269367579;-5.188106705;26.91645118;30.08575197
90.06;2.080078125;0;0.248893067;-6.097698745;37.18192998;35.51580061
95.06;2.080078125;0;0.282808425;0.311768074;0.097199332;52.20686803
106.805;2.080078125;0;0.244880655;-7.843772877;61.52477295;35.92839817
116.295;2.080078125;0;0.251889103;-10.52247176;110.722412;43.02664317
142.825;2.080078125;0;0.262943454;0.7677802;0.589486436;40.04914607
7.91;2.075195313;0;0.256193205;-9.626941878;92.67800991;43.27478403
8.92;2.075195313;0;0.243532362;0.527674912;0.278440813;32.41509096
48.355;2.075195313;0;0.261531057;0.196263559;0.038519385;34.79008565
122.855;2.075195313;1;0.286456508;2.700623612;7.293367894;48.79367996
122.865;2.075195313;0;0.280423907;-10.06994656;101.4038237;52.05885773
123.775;2.075195313;0;0.265865566;-8.20072604;67.25190758;42.55046336
125.475;2.075195313;0;0.24915834;0.51019928;0.260303306;34.14183424
133.2;2.075195313;1;0.249077943;-0.207801042;0.043181273;33.6093803
145.75;2.075195313;0;0.268121471;-2.41301161;5.822625031;36.79268954
156.35;2.075195313;0;0.242817052;-12.02403118;144.5773258;47.36967021
64.815;2.0703125;0;0.261024384;-8.535953056;72.86249457;41.98954558
76.41;2.0703125;0;0.03706293;-4.867622353;23.69374737;23.34475187
107.805;2.0703125;1;0.246951213;-9.340795481;87.25046021;39.65181979
110.81;2.0703125;0;0.244626802;-10.35377796;107.2007181;40.17045176
128.115;2.0703125;0;0.24091656;-6.512818378;42.41680322;29.25847532
132.25;2.0703125;0;0.256378419;-7.978205395;63.65176133;37.20832197
161.26;2.0703125;0;0.251339969;-10.57219339;111.7712732;43.65625439
163.155;2.0703125;0;0.280841881;1.215045656;1.476335945;43.82572238
163.165;2.0703125;0;0.260861357;-11.03651347;121.8046296;48.34900943
24.26;2.065429688;0;0.247864586;-8.850104999;78.32435849;38.34350096
32.265;2.065429688;0;0.258189231;-0.195732223;0.038311103;35.62227924
38.555;2.065429688;0;0.266283993;0.331360496;0.109799778;38.89026606
114.485;2.065429688;0;0.254417853;-2.21065484;4.886994823;33.0480179
136.19;2.065429688;0;0.262677763;0.887805909;0.788199333;38.01460568
159.325;2.065429688;0;0.246935166;-10.97107485;120.3644833;43.55698128
9.935;2.060546875;0;0.273036666;1.107197332;1.225885931;40.94620735
45.355;2.060546875;0;0.261894037;1.66044193;2.757067402;41.10381847
76.405;2.060546875;0;0.050126942;-2.612802534;6.82673708;30.7217018
101.705;2.060546875;0;0.268029813;1.901884782;3.617165725;39.28399232
102.765;2.060546875;0;0.268011214;0.509231682;0.259316906;38.70280872
111.8;2.060546875;0;0.26938737;-0.09794785;0.009593781;37.49272373
147.655;2.060546875;1;0.252048404;0.899209023;0.808576868;33.80109552
0.695;2.055664063;0;0.274133641;-11.70902303;137.1012204;55.63767393
59.01;2.055664063;0;0.227804864;-8.644047409;74.71955561;33.42426592
70.43;2.055664063;0;0.254604206;-6.242812141;38.97270343;36.42462435
78.935;2.055664063;0;0.233573122;2.721787516;7.408127282;29.47623758
141.885;2.055664063;0;0.250188924;-7.126598926;50.78841226;36.51688216
160.29;2.055664063;0;0.257264187;-5.127110265;26.28725967;34.56505297
9.945;2.05078125;0;0.253073597;-10.74150711;115.3799751;45.18667532
76.575;2.05078125;0;-0.001986393;-7.893954673;62.31452038;43.54136627
101.715;2.05078125;0;0.256327532;-9.969862468;99.39815763;42.85113803
140.945;2.05078125;0;0.263587276;1.424283403;2.028583213;38.93647139
148.63;2.05078125;0;0.24847798;-0.246028249;0.060529899;32.42724819
150.55;2.05078125;0;0.255327928;2.139224418;4.576281109;38.06671728
21.13;2.045898438;0;0.251756953;2.234873323;4.99465877;35.8100076
30.06;2.045898438;0;0.267187751;-1.425220223;2.031252683;38.38621623
75.52;2.045898438;0;0.102844008;-0.362843873;0.131655676;34.87455375
76.22;2.045898438;0;0.173643672;-27.85513009;775.9082724;189.6673119
126.3;2.045898438;0;0.260897812;-10.14064558;102.8326927;45.49793489
164.145;2.045898438;1;0.255623625;0.196564998;0.038637798;33.19758118
2.455;2.041015625;0;0.233481381;-5.300098847;28.09104779;30.01104589
7.9;2.041015625;0;0.265205522;2.147302573;4.610908341;40.02287254
20.085;2.041015625;0;0.219139418;-8.848333715;78.29300953;32.5494152
58.025;2.041015625;1;0.248806578;0.511383905;0.261513499;33.16468595
74.255;2.041015625;0;0.229694498;-8.184766369;66.99040052;32.19292588
76.67;2.041015625;0;-0.104044127;-8.731819958;76.24467978;63.20954236
90.97;2.041015625;0;0.273399031;3.586162922;12.86056451;45.61193787
103.82;2.041015625;1;0.227041017;-8.542542414;72.9750309;31.61311807
150.56;2.041015625;0;0.247165073;-9.288862071;86.28295858;40.90021242
5.05;2.036132813;0;0.244529972;-10.08902197;101.7883643;17.8672201
37.535;2.036132813;0;0.24609981;0.612296104;0.374906518;31.94686806
79.765;2.036132813;1;0.257095407;-3.909358155;15.28308118;32.55194773
104.79;2.036132813;1;0.257435928;1.145487304;1.312141163;37.73969857
115.365;2.036132813;0;0.286093754;0.871863363;0.760145724;43.08934428
4.19;2.03125;0;0.233475895;-11.51680013;132.6366852;44.05981324
32.275;2.03125;0;0.227273135;-11.08440241;122.8639768;40.57551287
41.49;2.03125;0;0.257795628;0.324354083;0.105205571;36.57807259
77.355;2.03125;0;0.028221658;0.32291695;0.104275356;26.95501354
89.09;2.03125;0;0.248946259;-3.079322615;9.482227768;38.83808865
117.215;2.03125;0;0.252654885;2.31435495;5.356238834;35.94541923
159.315;2.03125;0;0.271178059;0.620098031;0.384521569;38.98914034
12.05;2.026367188;0;0.239727712;-7.644063879;58.43171259;35.04247605
20.075;2.026367188;0;0.223682265;2.436763686;5.937817263;29.56660643
59.985;2.026367188;0;0.263103716;-3.112287321;9.686332369;35.01964111
69.57;2.026367188;0;0.235334054;-6.954320066;48.36256758;31.7687979
75.415;2.026367188;0;0.031057824;6.013645214;36.16392876;53.05453049
119.125;2.026367188;1;0.246981864;1.059486907;1.122512505;32.25784849
151.49;2.026367188;0;0.269169706;3.377185261;11.40538029;44.91325971
1.55;2.021484375;0;0.280307439;0.659601822;0.435074563;45.2445805
21.14;2.021484375;0;0.245224966;-8.978850669;80.61975933;38.45268166
22.21;2.021484375;0;0.264007724;2.331450451;5.435661204;38.29257596
40.53;2.021484375;0;0.241121811;2.087541393;4.357829066;32.85384229
76.57;2.021484375;0;0.030613663;-6.520011235;42.51054651;42.90803562
139.055;2.021484375;0;0.24943116;2.941567545;8.65281962;35.30277818
47.38;2.016601563;0;0.238374474;-6.149615625;37.81777234;31.40170431
107.795;2.016601563;0;0.254893536;2.175210369;4.73154015;36.64561807
116.285;2.016601563;0;0.268646061;1.43570374;2.06124523;38.92514781
45.365;2.01171875;0;0.248933118;-9.660902337;93.33303397;44.5323208
55.015;2.01171875;0;0.33695815;7.801816029;60.86833336;56.24321201
58.035;2.01171875;0;0.225437374;-10.31686311;106.4376645;37.20286115
72.22;2.01171875;0;0.285448164;2.842554003;8.080113259;48.34422277
76.93;2.01171875;0;0.046795205;-6.917105731;47.84635169;18.96569521
78.06;2.01171875;0;0.151908576;6.685952983;44.70196729;24.45939797
78.09;2.01171875;0;0.069817084;-12.6844587;160.8954926;35.18489976
81.34;2.01171875;0;0.245874921;-13.23549455;175.1783159;53.42332191
90.05;2.01171875;0;0.221988083;5.583647717;31.17712183;34.27503403
97.315;2.01171875;0;0.254586858;2.734506084;7.477523526;37.95593122
111.81;2.01171875;0;0.238268697;-11.47737394;131.7301125;42.93049123
148.635;2.01171875;0;0.247247839;-5.721216795;32.73232162;33.26258636
2.91;2.006835938;0;0.061388364;1.492109204;2.226389875;4.095008328
42.44;2.006835938;0;0.242506556;1.521535765;2.315071084;33.61080569
59.99;2.006835938;0;0.24754228;-8.757888489;76.70061078;37.38756996
76.485;2.006835938;0;0.165922074;-3.823144369;14.61643287;25.41867016
109.81;2.006835938;0;0.260398381;-7.878630232;62.07281434;39.98780246
110.8;2.006835938;0;0.26290723;1.170129499;1.369203046;36.18461894
147.665;2.006835938;0;0.232450816;-10.04414109;100.8847703;37.5075465
153.425;2.006835938;1;0.237090163;-9.033515926;81.60440999;36.424934
157.335;2.006835938;0;0.23795403;-11.08488598;122.8746973;43.00526505
23.235;2.001953125;0;0.257142772;2.402147442;5.770312331;36.74697367
41.5;2.001953125;0;0.231995451;-10.66264208;113.6919361;40.92851735
44.39;2.001953125;0;0.258662552;0.202610876;0.041051167;34.81468476
75.42;2.001953125;0;0.06112605;6.33604252;40.14543482;54.3920154
94.035;2.001953125;0;0.239411691;3.547636576;12.58572528;33.07564156
108.845;2.001953125;0;0.234135985;-11.39628061;129.8752118;41.63517535
127.16;2.001953125;0;0.25535533;-10.48817621;110.0018403;43.35751287
128.105;2.001953125;0;0.227041745;3.99846585;15.98772915;28.46147229
130.115;2.001953125;0;0.255336292;1.259661671;1.586747526;26.755516
143.795;2.001953125;1;0.24125812;-7.698534916;59.26743985;36.01609679
153.415;2.001953125;0;0.24675427;1.841643825;3.391651979;33.88279779
2.92;1.997070313;0;0.073496561;0.477831591;0.22832303;3.96435001
68.63;1.997070313;0;0.280691352;2.972318988;8.834680166;47.06796297
76.205;1.997070313;0;0.44693201;-10.46914073;109.6029076;133.1762149
83.135;1.997070313;0;0.228047333;-13.5830651;184.4996575;50.86935351
127.15;1.997070313;0;0.270955785;1.570185247;2.465481711;39.47391888
161.25;1.997070313;0;0.26927278;1.303115938;1.698111148;39.63347853
2.905;1.9921875;0;0.050652558;2.147161253;4.610301448;4.163897058
2.95;1.9921875;0;0.052494144;-3.273524413;10.71596208;4.478972029
48.365;1.9921875;0;0.233871627;-11.04176247;121.9205185;39.66281952
51.23;1.9921875;0;0.234799406;-7.718617539;59.57705672;33.98265255
56.01;1.9921875;0;0.239909709;1.640861275;2.692425723;31.6489033
75.685;1.9921875;0;0.050592601;-15.08414619;227.5314664;40.90731165
76.21;1.9921875;0;0.394586307;-19.055745;363.1214177;144.6274485
78.085;1.9921875;0;0.127294634;-11.49551003;132.1467508;31.06793223
88.1;1.9921875;0;0.246949175;-12.94914207;167.6802803;52.89824449
114.48;1.9921875;0;0.238772263;3.129117971;9.791379274;33.2164411
140.955;1.9921875;0;0.247469236;-10.21739193;104.3950979;42.63200569
152.47;1.9921875;0;0.244349496;-10.41322054;108.4351621;43.30021791
154.39;1.9921875;0;0.271215992;0.871024511;0.7586837;39.41841264
2.915;1.987304688;0;0.06884891;0.929530254;0.864026492;4.016945529
16.065;1.987304688;0;0.244996849;2.449337531;5.999254342;35.739748
54.055;1.987304688;0;0.230989297;3.078175085;9.475161852;32.57184264
60.97;1.987304688;0;0.244895147;1.980232368;3.921320232;32.72291727
71.32;1.987304688;0;0.238905682;3.742121243;14.0034714;34.10891425
77.35;1.987304688;0;0.016874939;2.269343764;5.149921118;28.22579521
141.875;1.987304688;0;0.238932798;3.898653885;15.19950212;35.45332563
2.925;1.982421875;0;0.075885719;0.099216217;0.009843858;3.943543059
11.025;1.982421875;0;0.256220157;2.522981765;6.365436988;38.18227935
15.075;1.982421875;0;0.226530895;2.654602289;7.046913313;29.57431956
72.235;1.982421875;0;0.228178812;-15.35299791;235.714545;59.63793802
76.65;1.982421875;0;0.150534618;-11.44343699;130.9522502;49.76114558
